id_codedep_codecommune,Code_postal,Id_bien,Surface_carrez,Type_local,Total_piece
38421,38400,715,47.67,Appartement,2
40046,40600,716,70.21,Appartement,4
40192,40000,717,94,Appartement,4
40326,40560,718,60.65,Appartement,3
44069,44350,719,51.17,Appartement,3
44074,44610,720,29.94,Appartement,1
44201,44240,721,45.95,Maison,2
45232,45160,722,23.84,Appartement,1
45232,45160,723,116.72,Maison,4
45234,45000,724,16.24,Appartement,4
45285,45140,725,73.01,Maison,3
49007,49100,726,28.65,Appartement,1
49015,49240,727,69.08,Appartement,3
51108,51000,728,25.53,Appartement,1
51573,51430,729,38.35,Appartement,2
54329,54300,730,47.6,Appartement,4
56083,56700,731,36.13,Appartement,2
56107,56260,732,39.56,Appartement,2
56121,56100,733,61.47,Appartement,3
59009,59650,734,76.09,Appartement,3
59271,59760,735,65.48,Appartement,3
59367,59390,736,68.77,Appartement,4
60157,60600,737,60.09,Appartement,4
60509,60700,738,36.96,Appartement,3
60684,60870,739,58.5,Appartement,3
62041,62000,740,22.98,Appartement,1
64260,64700,741,57.07,Appartement,2
69096,69520,742,29.94,Appartement,2
69243,69170,743,83.05,Appartement,3
69278,69730,744,100.55,Appartement,5
69382,69002,745,32.43,Appartement,2
69382,69002,746,27.50,Appartement,1
69384,69004,747,119.31,Appartement,5
69384,69004,748,43.01,Appartement,2
69385,69005,749,24.80,Appartement,1
72181,72000,750,16.58,Appartement,1
73257,73440,751,63.8,Appartement,4
74083,74920,752,63.12,Appartement,2
74264,74950,753,45.83,Appartement,2
75102,75002,754,18.96,Appartement,2
75103,75003,755,39.18,Appartement,1
75103,75003,756,22.61,Appartement,1
75103,75003,757,43.71,Appartement,1
75104,75004,758,62.24,Appartement,4
75105,75005,759,41,Appartement,2
75106,75006,760,81.15,Appartement,3
75106,75006,761,117.1,Appartement,5
75106,75006,762,78.74,Appartement,3
75106,75006,763,52.84,Appartement,3
75107,75007,764,15.88,Appartement,1
75109,75009,765,63.45,Appartement,3
75110,75010,766,42.01,Appartement,3
75111,75011,767,69.34,Appartement,4
75111,75011,768,49.84,Appartement,4
75113,75013,769,29.68,Appartement,2
75114,75014,770,84.8,Appartement,2
75114,75014,771,43.16,Appartement,3
75114,75014,772,41.66,Appartement,3
75114,75014,773,25.11,Appartement,1
75115,75015,774,51.43,Appartement,3
75115,75015,775,61.82,Appartement,3
75116,75016,776,59.47,Appartement,2
75117,75017,777,82.7,Appartement,4
75117,75017,778,66.21,Appartement,2
75117,75017,779,23.10,Appartement,2
75118,75018,780,60.96,Appartement,3
75118,75018,781,113.66,Appartement,1
75119,75019,782,24.38,Appartement,1
75119,75019,783,32.05,Appartement,2
75119,75019,784,30.90,Appartement,2
75120,75020,785,11.60,Appartement,1
75120,75020,786,43.7,Appartement,3
76217,76200,787,44.51,Appartement,2
77014,77210,788,130.72,Maison,6
77169,77184,789,47.32,Appartement,2
77326,77176,790,76.99,Appartement,4
77373,77340,791,32.71,Appartement,2
77438,77400,792,42,Appartement,2
77445,77176,793,43.46,Appartement,2
77468,77200,794,47.26,Appartement,2
77470,77220,795,70.09,Appartement,3
77514,77270,796,53.4,Appartement,3
78015,78570,797,34.16,Appartement,1
78092,78380,798,75.76,Appartement,4
78172,78700,799,88.05,Maison,4
78217,78680,800,25.70,Appartement,1
78423,78180,801,65.28,Appartement,3
78423,78180,802,60.09,Maison,2
78466,78630,803,46.1,Appartement,2
78490,78370,804,45.71,Appartement,2
78646,78000,805,50.33,Appartement,2
78686,78220,806,94.08,Appartement,5
81004,81000,807,91.15,Appartement,4
85288,85440,808,29.56,Appartement,2
87085,87000,809,26.38,Appartement,1
87187,87500,810,50,Appartement,2
91027,91200,811,66.23,Appartement,3
91085,91790,812,22.30,Appartement,1
91174,91100,813,39.99,Appartement,2
91228,91000,814,66.25,Appartement,3
91228,91000,815,54.36,Appartement,2
91272,91190,816,62.98,Appartement,3
91363,91460,817,42.36,Appartement,2
91549,91700,818,70.09,Maison,4
91589,91600,819,22.23,Appartement,1
91631,91480,820,50.23,Appartement,3
91691,91330,821,77.06,Maison,4
92009,92270,822,73.67,Appartement,3
92009,92270,823,66.48,Appartement,3
92012,92100,824,109.17,Appartement,5
92012,92100,825,22.05,Appartement,2
92012,92100,826,21.27,Appartement,2
92012,92100,827,20.44,Appartement,1
92012,92100,828,43.28,Appartement,2
92014,92340,829,59.53,Appartement,2
92019,92290,830,41.1,Appartement,2
92020,92320,831,38.53,Appartement,2
92025,92700,832,58.21,Appartement,3
92025,92700,833,72.8,Maison,4
92035,92250,834,63.9,Appartement,3
92044,92300,835,78.35,Appartement,4
92044,92300,836,102.14,Appartement,4
92048,92190,837,59,Appartement,4
92049,92120,838,58.03,Appartement,3
92050,92000,839,20.80,Appartement,1
92050,92000,840,21.37,Appartement,1
92051,92200,841,28.86,Appartement,1
92051,92200,842,34.1,Appartement,1
92062,92800,843,37.71,Appartement,1
92063,92500,844,22.21,Appartement,1
92063,92500,845,50.86,Appartement,1
92073,92150,846,66.73,Appartement,2
92075,92170,847,22.90,Appartement,2
93008,93000,848,36.9,Appartement,2
93010,93140,849,62.23,Appartement,3
93031,93800,850,27.70,Appartement,1
93049,93360,851,63.08,Appartement,4
93066,93200,852,68.06,Appartement,3
93074,93410,853,24.55,Appartement,1
94015,94360,854,122.88,Maison,5
94016,94230,855,80.36,Appartement,5
94028,94000,856,100.3,Maison,4
94033,94120,857,100.96,Appartement,4
94044,94450,858,67.24,Appartement,3
94046,94700,859,63.03,Appartement,3
94068,94100,860,59.44,Appartement,3
94068,94100,861,59.34,Appartement,3
94080,94300,862,45.88,Appartement,3
95060,95550,863,93.89,Appartement,5
95127,95800,864,18.84,Appartement,1
95205,95440,865,35.62,Appartement,2
95218,95610,866,103.19,Maison,5
95428,95160,867,72.63,Appartement,3
95491,95130,868,92.54,Appartement,5
95500,95300,869,29.67,Maison,0
95607,95150,870,84.85,Maison,5
972226,97227,871,42.66,Appartement,2
01173,1170,872,45.36,Appartement,2
06004,6600,873,51.24,Appartement,2
06004,6160,874,54.26,Appartement,2
06012,6240,875,88.39,Appartement,3
06012,6240,876,38,Appartement,2
06029,6150,877,25.68,Appartement,2
06079,6210,878,34.94,Appartement,1
06088,6300,879,13.69,Appartement,1
06088,6300,880,68.35,Appartement,3
06114,6730,881,45.5,Appartement,2
06155,6220,882,24.85,Appartement,2
10387,10000,883,26.48,Appartement,1
11170,11430,884,31.21,Maison,2
13005,13400,885,34.41,Appartement,1
13005,13400,886,64.23,Appartement,3
13028,13600,887,21.12,Appartement,1
13028,13600,888,53.45,Appartement,3
13086,13360,889,55,Appartement,2
13201,13001,890,68.8,Appartement,3
13202,13002,891,84.67,Appartement,3
13204,13004,892,90.06,Appartement,3
13205,13005,893,49.13,Appartement,2
13205,13005,894,57.46,Appartement,3
13206,13006,895,23.07,Appartement,1
13208,13008,896,27.15,Appartement,1
13208,13008,897,22.23,Appartement,1
13212,13012,898,76.28,Appartement,4
13213,13013,899,66,Appartement,4
13213,13013,900,107.3,Appartement,5
14220,14800,901,66.36,Appartement,4
14220,14800,902,29.38,Appartement,1
14225,14160,903,31.48,Appartement,2
14338,14510,904,32.77,Appartement,2
14715,14360,905,28.89,Appartement,2
18033,18000,906,114.48,Appartement,4
24037,24100,907,55.53,Appartement,2
28085,28000,908,98.03,Maison,4
2A004,20090,909,72,Appartement,3
2A004,20000,910,41.77,Appartement,1
2A139,20137,911,37.59,Maison,2
30133,30240,912,38.29,Appartement,1
30189,30000,913,76.95,Appartement,4
30189,30000,914,77.2,Appartement,4
30334,30700,915,80.15,Appartement,5
31555,31300,916,38.29,Appartement,2
31555,31200,917,42.56,Appartement,2
31555,31500,918,59.36,Appartement,3
31555,31400,919,18.38,Appartement,1
33009,33120,920,28.64,Appartement,1
33063,33800,921,20.05,Appartement,2
33063,33000,922,41.9,Appartement,2
33063,33000,923,22.80,Appartement,1
33063,33200,924,82.42,Appartement,4
33063,33200,925,48.17,Maison,3
33199,33470,926,88.19,Maison,4
33236,33970,927,95.46,Appartement,3
33281,33700,928,83.34,Appartement,4
33522,33400,929,20.40,Appartement,1
34108,34110,930,36.2,Appartement,2
34301,34200,931,59.04,Appartement,4
35093,35800,932,44.38,Appartement,2
35226,35720,933,67,Appartement,4
35238,35000,934,41.46,Appartement,2
35238,35000,935,76.74,Appartement,4
37195,37520,936,68.01,Appartement,3
37261,37000,937,61.54,Appartement,2
38185,38000,938,128.22,Appartement,4
38185,38000,939,71.79,Appartement,3
38191,38750,940,35.57,Appartement,2
38253,38860,941,71.73,Appartement,3
38384,38590,942,95.87,Maison,4
38485,38170,943,19,Appartement,2
40088,40100,944,84.77,Appartement,4
40296,40510,945,25.53,Appartement,1
41018,41000,946,45.59,Appartement,2
42005,42160,947,37.43,Appartement,1
42187,42300,948,120.99,Appartement,6
42218,42100,949,28.44,Appartement,2
42299,42600,950,63.1,Appartement,3
44047,44220,951,49.26,Appartement,3
44109,44200,952,68.55,Appartement,4
44109,44000,953,153.37,Appartement,6
44109,44100,954,62.1,Appartement,3
44109,44300,955,28.47,Appartement,1
45234,45000,956,150.95,Appartement,5
45234,45000,957,88.98,Appartement,3
49007,49100,958,78.2,Appartement,4
49007,49100,959,97.9,Appartement,5
50147,50200,960,35.68,Appartement,2
50197,50450,961,65.47,Maison,6
51230,51200,962,72.87,Appartement,3
56007,56400,963,179.73,Appartement,3
59139,59540,964,56.23,Maison,2
59178,59500,965,57.69,Appartement,3
59250,59134,966,47,Appartement,3
59350,59800,967,187.1,Appartement,5
59368,59110,968,72.5,Appartement,3
59368,59110,969,107.8,Appartement,4
60057,60000,970,34.35,Appartement,2
60175,60100,971,48.21,Appartement,2
60414,60160,972,84.09,Appartement,4
60612,60300,973,62,Appartement,2
66003,66110,974,32.19,Appartement,2
69081,69130,975,88.14,Appartement,4
69081,69130,976,206.78,Maison,3
69088,69270,977,71.6,Appartement,3
69163,69650,978,140.2,Appartement,6
69381,69001,979,33.53,Appartement,2
69381,69001,980,73.39,Appartement,4
69383,69003,981,26.56,Appartement,1
69389,69009,982,53.63,Appartement,2
73008,73100,983,47.44,Appartement,3
73109,73220,984,131.26,Appartement,6
73150,73210,985,21.64,Appartement,1
74189,74130,986,24.56,Appartement,2
75101,75001,987,61.41,Appartement,2
75101,75001,988,27.83,Appartement,1
75102,75002,989,83.62,Appartement,2
75102,75002,990,21.75,Appartement,1
75102,75002,991,56.08,Appartement,3
75104,75004,992,45.6,Appartement,2
75109,75009,993,83.13,Appartement,4
75110,75010,994,119.1,Appartement,5
75111,75011,995,50.67,Appartement,3
75111,75011,996,20.52,Appartement,2
75111,75011,997,65.62,Appartement,4
75112,75012,998,38.89,Appartement,2
75115,75015,999,31.03,Appartement,1
75115,75015,1000,39.1,Appartement,2
75115,75015,1001,22.77,Appartement,1
75116,75016,1002,145.22,Appartement,4
75116,75016,1003,78.96,Appartement,4
75117,75017,1004,56.64,Appartement,4
75117,75017,1005,90.13,Appartement,3
75117,75017,1006,23.57,Appartement,1
75117,75017,1007,17.07,Appartement,2
75117,75017,1008,29.92,Appartement,2
75118,75018,1009,54.15,Appartement,3
75118,75018,1010,59.72,Appartement,2
75118,75018,1011,12.46,Appartement,1
75118,75018,1012,58.12,Appartement,3
75118,75018,1013,36.24,Appartement,2
75118,75018,1014,64.43,Appartement,3
75118,75018,1015,9.19,Appartement,1
75118,75018,1016,17.13,Appartement,1
75118,75018,1017,18.98,Appartement,1
75119,75019,1018,42.95,Appartement,3
75120,75020,1019,7.93,Appartement,1
76341,76700,1020,53.66,Appartement,2
76351,76620,1021,69,Appartement,3
77014,77210,1022,33.73,Appartement,2
77096,77590,1023,34.87,Appartement,1
77108,77500,1024,69.4,Maison,3
77152,77190,1025,67.54,Appartement,3
77186,77300,1026,41.61,Appartement,2
77186,77300,1027,33.15,Appartement,2
77251,77127,1028,75.4,Appartement,4
77259,77230,1029,31.37,Appartement,1
77373,77340,1030,25.28,Appartement,1
77385,77510,1031,66.85,Appartement,4
77449,77700,1032,43,Appartement,2
77449,77700,1033,79.49,Appartement,4
77449,77700,1034,66.36,Appartement,3
78124,78420,1035,14.40,Appartement,1
78158,78150,1036,76.8,Appartement,3
78297,78280,1037,85.19,Appartement,1
78311,78800,1038,61.22,Appartement,2
78380,78580,1039,21.11,Appartement,1
78396,78600,1040,78.71,Maison,5
78650,78110,1041,50.64,Appartement,2
80021,80090,1042,126.73,Appartement,4
82121,82000,1043,89.67,Appartement,5
83016,83330,1044,48.51,Appartement,2
83027,83740,1045,52.04,Appartement,2
83062,83130,1046,53.78,Appartement,2
83069,83400,1047,33.12,Appartement,1
83070,83980,1048,20.69,Appartement,1
83123,83110,1049,86.68,Maison,4
83126,83500,1050,71.48,Appartement,2
83144,83160,1051,60.15,Appartement,3
83153,83430,1052,30.66,Appartement,1
84147,84530,1053,82,Appartement,2
91027,91200,1054,38.23,Appartement,2
91027,91200,1055,49.98,Appartement,2
91086,91070,1056,64.53,Appartement,3
91174,91100,1057,15.80,Appartement,1
91421,91230,1058,31.17,Appartement,2
91477,91120,1059,63.2,Appartement,3
91549,91700,1060,40.64,Appartement,2
91589,91600,1061,47.71,Maison,2
91600,91450,1062,26.54,Appartement,1
91657,91270,1063,65.02,Appartement,3
91685,91700,1064,66.83,Appartement,4
92004,92600,1065,136.51,Appartement,5
92004,92600,1066,62.24,Appartement,3
92004,92600,1067,74.55,Appartement,4
92012,92100,1068,32.34,Appartement,2
92012,92100,1069,37.38,Appartement,2
92012,92100,1070,65.55,Appartement,3
92012,92100,1071,17.11,Appartement,1
92014,92340,1072,74.1,Appartement,4
92022,92370,1073,73.01,Appartement,4
92022,92370,1074,57.82,Appartement,3
92024,92110,1075,36.03,Appartement,2
92025,92700,1076,60.34,Appartement,2
92026,92400,1077,20.17,Appartement,1
92032,92260,1078,55.15,Appartement,3
92044,92300,1079,33.91,Appartement,1
92048,92190,1080,30.62,Appartement,2
92049,92120,1081,56.89,Appartement,2
92050,92000,1082,83.21,Appartement,4
92050,92000,1083,76.68,Appartement,3
92051,92200,1084,27.52,Appartement,2
92051,92200,1085,84.02,Appartement,3
92062,92800,1086,91.9,Appartement,4
92064,92210,1087,94.65,Appartement,4
92073,92150,1088,42.05,Appartement,2
92073,92150,1089,94.45,Maison,4
92075,92170,1090,65.63,Appartement,4
93013,93350,1091,59.2,Appartement,3
93045,93260,1092,38.71,Appartement,2
93045,93260,1093,17.15,Appartement,1
93046,93190,1094,68.38,Appartement,4
93057,93320,1095,65.18,Appartement,3
93064,93110,1096,64.77,Appartement,3
93070,93400,1097,47.42,Appartement,3
93070,93400,1098,66.11,Appartement,3
93071,93270,1099,50.8,Appartement,3
93072,93240,1100,69.3,Appartement,4
94004,94470,1101,67.48,Appartement,3
94015,94360,1102,117,Appartement,6
94022,94600,1103,27.50,Appartement,2
94022,94600,1104,28.73,Appartement,2
94022,94600,1105,59.6,Appartement,3
94043,94270,1106,37.87,Appartement,1
94047,94520,1107,19.13,Appartement,1
94059,94420,1108,119.02,Maison,4
94065,94150,1109,52.03,Appartement,3
94069,94410,1110,21.80,Appartement,1
94071,94370,1111,70.46,Appartement,2
94078,94190,1112,68.04,Appartement,4
94080,94300,1113,48.12,Appartement,3
94081,94400,1114,64.46,Appartement,4
95039,95430,1115,111.65,Appartement,2
95056,95270,1116,86.84,Maison,5
95203,95600,1117,83.63,Appartement,4
95256,95740,1118,69.02,Appartement,3
95424,95370,1119,90.7,Maison,5
95452,95590,1120,59.61,Appartement,3
95607,95150,1121,84.58,Appartement,4
972229,97233,1122,31.95,Appartement,1
01244,1800,1123,120.5,Maison,5
02408,2000,1124,39.97,Appartement,2
02722,2200,1125,142.98,Appartement,5
04073,4400,1126,29.74,Appartement,1
06004,6600,1127,51.17,Appartement,3
06027,6800,1128,26.45,Appartement,1
06029,6400,1129,40.33,Appartement,1
06032,6320,1130,52.73,Appartement,2
06057,6440,1131,71.56,Appartement,4
06084,6370,1132,100.21,Maison,3
06088,6200,1133,96.39,Maison,5
06088,6300,1134,34.31,Appartement,2
06088,6000,1135,56.45,Appartement,2
06088,6000,1136,78.45,Appartement,4
06088,6000,1137,34.04,Appartement,1
06088,6200,1138,55.44,Appartement,2
06088,6000,1139,31.43,Appartement,2
06108,6550,1140,66.2,Appartement,3
06120,6660,1141,43.89,Appartement,3
06155,6220,1142,48.68,Appartement,2
06155,6220,1143,27.59,Appartement,1
06161,6270,1144,31.99,Appartement,3
06161,6270,1145,100.55,Appartement,4
07100,7140,1146,28.27,Maison,3
07259,7700,1147,59.1,Appartement,3
10333,10120,1148,50,Appartement,2
11170,11430,1149,37.57,Appartement,3
11202,11370,1150,20.23,Appartement,1
11202,11370,1151,20.13,Appartement,2
11202,11370,1152,24.52,Maison,3
11262,11100,1153,58.01,Appartement,3
11266,11210,1154,35.63,Appartement,2
13022,13260,1155,58.26,Appartement,3
13201,13001,1156,140.1,Appartement,4
13202,13002,1157,16.87,Appartement,2
13202,13002,1158,51.66,Appartement,3
13203,13003,1159,62.24,Appartement,3
13203,13003,1160,39.78,Appartement,2
13204,13004,1161,29.22,Appartement,1
13204,13004,1162,59.66,Appartement,3
13205,13005,1163,41.78,Appartement,2
13206,13006,1164,34.36,Appartement,3
13207,13007,1165,64.28,Appartement,4
13209,13009,1166,58,Appartement,3
13210,13010,1167,81.7,Appartement,4
13213,13013,1168,95.65,Maison,6
13213,13013,1169,61.23,Appartement,4
13213,13013,1170,80.67,Appartement,4
13215,13015,1171,33.51,Appartement,2
13215,13015,1172,74.13,Appartement,4
14079,14910,1173,50.83,Appartement,2
14220,14800,1174,29.02,Appartement,1
14220,14800,1175,24.82,Appartement,1
14338,14510,1176,90,Appartement,5
14338,14510,1177,38.2,Maison,3
17415,17100,1178,70.05,Appartement,3
17421,17600,1179,35.83,Appartement,2
22136,22600,1180,141.89,Appartement,3
24037,24100,1181,36.21,Appartement,2
25056,25000,1182,69.14,Appartement,2
25056,25000,1183,36.08,Appartement,2
25084,25320,1184,60.07,Appartement,4
26064,26120,1185,85.56,Appartement,3
28085,28000,1186,54.53,Appartement,2
28085,28000,1187,12.57,Appartement,1
29019,29200,1188,46.99,Appartement,2
2A041,20169,1189,52.43,Appartement,1
30062,30420,1190,27.42,Appartement,2
31116,31780,1191,42.31,Appartement,2
33039,33130,1192,39.53,Appartement,2
33039,33130,1193,65,Appartement,3
33063,33100,1194,45.56,Appartement,2
33063,33800,1195,55.46,Appartement,2
33063,33000,1196,62.05,Appartement,3
33063,33200,1197,82.19,Appartement,5
33119,33150,1198,21.93,Appartement,1
33312,33290,1199,22.39,Appartement,2
33318,33600,1200,62.8,Appartement,3
33318,33600,1201,32.57,Appartement,1
33376,33160,1202,71.34,Maison,3
33522,33400,1203,48.03,Appartement,2
33522,33400,1204,20.67,Appartement,1
33529,33260,1205,78.4,Appartement,4
34003,34300,1206,30.37,Appartement,2
34023,34540,1207,18.92,Appartement,1
34023,34540,1208,16.03,Appartement,1
34023,34540,1209,21.63,Appartement,1
34023,34540,1210,19.97,Appartement,1
34032,34500,1211,38.59,Appartement,2
34032,34500,1212,78.95,Appartement,5
34039,34140,1213,25.04,Appartement,1
34108,34110,1214,47.05,Appartement,3
34152,34380,1215,90.27,Maison,4
34157,34140,1216,40.2,Maison,3
34301,34200,1217,58.53,Appartement,3
34307,34160,1218,91,Appartement,4
34324,34350,1219,43.1,Maison,3
34327,34740,1220,48.51,Appartement,3
34333,34110,1221,40.67,Maison,2
35288,35400,1222,28.87,Appartement,2
37109,37230,1223,80.7,Maison,4
37261,37000,1224,76.45,Appartement,4
37261,37000,1225,58.58,Appartement,3
37261,37000,1226,29.49,Appartement,1
38179,38610,1227,48.3,Appartement,3
38185,38100,1228,79.09,Appartement,3
38185,38100,1229,46.4,Appartement,2
38186,38650,1230,55,Appartement,2
38225,38112,1231,33.55,Appartement,2
38229,38240,1232,59.14,Appartement,2
38563,38500,1233,76.73,Appartement,4
